1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,y
1,-2.3287,2.2068,-0.54311,-0.35151,-0.76073,1.5909,-0.63001,-0.63474,0.067573,1.2759,-1.1379,0.049157,0.3909,0.090738,-0.19497,-0.34457,0.64407,-0.40717,0.05611,0.025861,eight
1,-2.7646,3.6197,-2.4757,0.5901,-0.34545,1.5697,-2.3044,1.079,0.9138,-1.5181,0.55599,0.70116,-0.90145,0.33547,0.072881,0.081033,-0.46163,0.53865,-0.35326,0.12657,eight
1,-2.6011,3.2011,-2.4865,2.2509,-3.4206,3.717,-1.9834,0.17051,-0.45144,1.377,-0.57223,-0.82224,0.79672,0.39827,-0.78141,0.21994,-0.042788,0.37662,-0.50711,0.20805,eight
1,-2.6377,3.3472,-2.475,1.4156,-1.4132,1.4219,-0.52176,-0.68652,0.75878,0.13345,-0.69255,0.73408,-0.68969,0.87989,-0.88879,0.69438,-0.4841,0.32371,-0.22326,0.081229,eight
1,-2.8326,3.791,-2.7373,1.1611,-1.2665,2.456,-2.6225,1.034,0.51707,-0.41373,-0.67135,1.3306,-1.0183,0.57119,-0.55091,0.79842,-0.87082,0.60324,-0.28819,0.083862,eight
1,-2.2016,3.1819,-3.6691,4.2364,-5.004,5.0941,-5.3454,5.4854,-5.5837,5.2927,-4.8341,4.6108,-3.9444,3.4391,-2.6661,1.9626,-1.2322,0.62507,-0.33067,0.027558,eight
1,-1.8051,2.4712,-2.4393,1.5545,-1.5604,1.2912,-1.8854,2.061,-1.639,1.5593,-0.96216,1.0444,-0.85277,0.78591,-0.90074,0.83144,-0.97486,0.76111,-0.48443,0.15729,eight
1,-1.3191,1.3032,-1.1592,0.59908,-0.83462,1.0026,-1.3631,1.2503,-1.2976,1.3999,-0.98159,1.1221,-0.95724,0.93283,-0.67012,0.50704,-0.51111,0.38612,-0.52059,0.25739,eight
1,-1.9169,2.2037,-1.9194,1.0156,-0.69383,0.85519,-1.4499,1.5804,-1.3644,1.2849,-0.86681,0.85975,-0.8932,1.0107,-1.0042,0.83887,-0.70195,0.37491,-0.2937,0.17757,eight
1,-0.53865,0.50083,-0.66454,0.22897,-1.0683,0.26212,-0.57907,0.89065,-0.16004,0.73906,-0.19676,0.40552,-0.43813,0.12565,-0.45617,0.23568,-0.15193,0.13503,-0.079608,0.13847,eight
1,-1.3716,0.94235,-0.64904,0.75976,-1.4075,1.2346,-1.3392,1.4903,-1.048,1.0623,-0.90057,0.98712,-0.81419,0.68596,-0.70814,0.35503,-0.24207,0.31444,-0.29914,0.17289,eight
1,-0.88961,1.1521,-1.1219,0.81978,-1.2931,0.66037,-1.1717,0.76644,-0.97458,1.0931,-0.45967,0.88114,-0.43712,0.73869,-0.47961,0.39042,-0.51148,0.18852,-0.31773,0.035945,eight
1,-1.247,0.60166,-0.72951,0.63119,-0.92739,0.8952,-0.69349,1.0802,-0.97295,0.86116,-0.55793,0.68676,-0.8405,0.67174,-0.6,0.28939,-0.30627,0.30487,-0.14234,0.090564,eight
1,-0.79617,0.61347,-1.011,1.2572,-1.0949,0.6069,-1.0668,1.5703,-0.99941,0.88549,-0.87673,1.1696,-0.65949,0.39294,-0.6095,0.50317,-0.31298,0.17706,-0.12013,0.16774,eight
1,-0.97005,0.66588,-0.75808,0.78632,-0.91593,0.40207,-0.56506,1.1337,-0.98073,0.98762,-0.60164,0.67982,-0.56445,0.37579,-0.46666,0.33953,-0.34592,0.30893,-0.13191,0.08067,eight
1,-2.5375,4.6715,-6.4622,7.6383,-8.4881,8.8577,-9.581,10.3268,-10.7658,10.9686,-10.1357,8.947,-7.2964,5.9773,-5.0242,4.1019,-3.1582,2.0533,-0.99029,0.31709,eight
1,-2.1461,3.907,-5.3228,6.1147,-6.6752,6.5266,-6.6549,6.4236,-6.1058,6.0573,-5.7301,5.7843,-5.2147,4.4927,-3.4447,2.315,-1.4638,0.79996,-0.39404,0.1348,eight
1,-1.9383,3.0108,-3.6919,3.9273,-4.3682,4.3832,-4.6797,4.551,-4.2264,4.3412,-4.0642,3.9805,-3.3557,2.7183,-2.1969,1.681,-1.2959,0.82402,-0.41295,0.15422,eight
1,-2.152,2.3069,-1.4014,0.23638,-0.0065384,0.31804,-0.65435,0.54762,-0.47941,0.65533,-0.5031,0.23271,0.093546,-0.14575,0.083805,0.050928,-0.1263,0.11913,-0.19396,0.12822,eight
1,-2.3849,2.8342,-1.9028,0.411,-0.086011,0.78467,-1.5415,1.139,-0.057668,-0.48239,0.3848,0.21997,-0.39362,0.19281,-0.023376,0.22933,-0.59602,0.61153,-0.46473,0.19147,eight
1,-2.0226,1.9666,-0.88435,-0.40966,0.50183,0.1998,-1.0293,0.97282,-0.37232,-0.02398,0.1786,0.21422,-0.44624,0.48883,-0.3996,0.32052,-0.27032,0.14025,-0.15671,0.11242,eight
1,-1.6445,1.4431,-0.62578,-0.13553,-0.13139,0.35796,-0.76335,0.7261,-0.70736,0.52014,0.02485,0.049901,-0.16355,0.48127,-0.35772,0.25797,-0.21858,0.16609,-0.22067,0.038478,eight
1,-2.3374,2.4344,-0.92267,-0.57576,0.17349,0.95175,-1.0791,-0.0040582,0.57154,-0.062009,-0.17757,-0.19586,0.62937,-0.2893,-0.19867,0.32802,-0.15855,-0.0091151,-0.079134,0.068891,eight
1,-1.8876,2.1078,-1.6502,0.6626,-0.30077,-0.20824,0.26036,-0.50231,0.46434,0.10306,-0.2052,0.50632,-0.53549,0.80018,-0.91858,0.63825,-0.28192,-0.14383,0.12724,-0.0089363,eight
1,-1.5507,1.1542,-0.6915,0.24558,-0.44024,0.30473,-0.30492,0.051084,-0.06998,0.57927,-0.2743,0.20374,-0.098568,0.19589,-0.23734,0.092574,-0.072143,-0.12445,-0.075036,0.15902,eight
1,-1.4573,1.0462,-0.62686,0.15555,-0.50127,0.50496,-0.78793,0.48073,-0.14877,0.46139,-0.029014,0.1019,-0.12716,0.31275,-0.28928,0.092718,-0.22129,-0.025165,-0.04108,0.12318,eight
1,-1.9104,1.8019,-0.76542,-0.70237,1.1941,-0.85216,-0.23987,0.81168,-0.93099,0.82857,-0.18274,-0.26942,0.68246,-0.48172,0.039006,0.40935,-0.61556,0.36277,-0.21338,0.072233,eight
1,-1.4265,1.0232,-0.64722,0.30558,-0.54452,0.2874,-0.35126,0.32934,-0.53845,0.75941,-0.27476,0.32279,-0.27979,0.36,-0.16615,0.027398,-0.10364,0.0086399,-0.14117,0.085621,eight
1,-2.8979,6.0137,-10.2658,15.0026,-20.3166,24.9096,-28.8908,31.5575,-32.603,32.3291,-30.0264,26.6553,-22.1756,17.3152,-12.6373,8.2562,-4.9177,2.4782,-1.0131,0.28033,eight
1,-2.6132,4.9253,-7.9569,11.1554,-14.9813,18.2583,-21.2285,23.3274,-24.0668,23.9499,-22.09,19.6025,-16.3678,12.8464,-9.6113,6.409,-4.0525,2.2399,-1.0356,0.3576,eight
1,-0.40658,0.19843,-0.65691,0.55428,-0.50736,0.028079,-0.72542,0.49939,-0.16809,0.56331,-0.23397,0.47877,-0.20922,0.28974,-0.24646,0.1339,-0.27829,0.067826,-0.097468,0.13475,eight
1,-1.3744,1.2869,-1.2655,0.94797,-1.2124,0.98365,-1.2748,1.1695,-0.76475,0.96411,-0.81346,1.0197,-0.88753,0.67957,-0.5174,0.23546,-0.28148,0.17066,-0.02795,-0.0077591,eight
1,-1.5135,1.4614,-1.1046,0.80201,-1.7364,1.5643,-1.5644,1.5074,-1.5064,1.9776,-1.4048,1.4589,-1.3021,1.1445,-0.9693,0.56105,-0.66459,0.58529,-0.45322,0.19542,eight
1,-0.87438,0.31031,-0.5761,0.31523,-0.58043,0.61616,-0.59119,0.3144,-0.36374,0.69832,-0.36152,0.32382,-0.35626,0.21904,-0.11973,0.30662,-0.15942,-0.016586,-0.031689,-0.050275,eight
1,-1.8504,1.8088,-1.9703,1.8579,-2.3816,2.8123,-2.5581,2.7442,-2.6002,2.5966,-2.5566,2.2372,-2.1659,1.766,-1.2429,0.93895,-0.74381,0.62519,-0.39581,0.11485,eight
1,-1.8131,1.9405,-2.2648,2.1437,-2.7845,3.2698,-3.0952,3.3497,-3.1297,3.0649,-2.9707,2.6888,-2.5866,2.165,-1.6157,1.2351,-1.0357,0.82955,-0.4729,0.13175,eight
1,-1.9738,2.2094,-2.3657,2.2101,-2.714,3.0261,-2.9704,3.3355,-3.2657,3.1595,-2.8956,2.5724,-2.4603,2.1215,-1.6709,1.3692,-1.1684,0.91707,-0.52504,0.14701,eight
1,-1.9246,2.0237,-2.2085,2.2388,-2.9101,3.3975,-3.3937,3.5951,-3.2373,3.0856,-2.9569,2.7627,-2.6633,2.1831,-1.6913,1.2715,-0.99081,0.76751,-0.40002,0.11295,eight
1,-1.85,2.3899,-3.1979,3.4856,-4.2405,4.6941,-4.8429,5.2273,-4.9957,4.697,-4.5721,4.3674,-3.9302,3.4463,-2.7093,2.1378,-1.6611,1.0179,-0.62801,0.24179,eight
1,-2.6763,4.1912,-4.1482,2.537,-1.0505,0.31941,-0.83892,1.2069,-1.427,1.3891,-1.3143,1.4196,-0.99305,0.60992,-0.14184,0.060165,-0.031851,-0.058674,0.067257,-0.095122,eight
1,-2.6145,4.0429,-4.4138,3.9175,-3.5081,3.0702,-2.961,2.6324,-2.5553,2.5479,-2.6098,2.7548,-2.4414,1.9957,-1.2687,0.73327,-0.19636,-0.1564,0.22552,-0.16449,eight
1,-2.5785,3.9866,-4.1667,3.2954,-2.5923,2.0752,-2.1354,1.8786,-1.6618,1.227,-0.73531,0.53661,-0.3114,0.43735,-0.37153,0.38989,-0.25989,0.099949,-0.028513,-0.058193,eight
1,-2.3111,3.2431,-2.8197,1.6028,-1.025,0.90004,-1.3214,0.84955,-0.2248,-0.3759,0.4974,-0.025566,-0.076796,0.32424,-0.29167,0.48909,-0.46152,0.23944,-0.075505,-0.083238,eight
1,-2.4733,3.828,-4.1052,3.2442,-2.432,1.7411,-1.9055,1.8128,-1.6972,1.3882,-1.0563,1.321,-1.4919,1.8405,-1.6183,1.1351,-0.47591,-0.045161,0.14041,-0.13122,eight
1,-1.1343,0.92345,-0.58671,0.96706,-1.7042,1.2839,-1.4973,1.2664,-1.7183,1.5741,-1.0945,1.212,-0.90902,1.135,-0.53182,0.44643,-0.51991,0.45047,-0.22089,-0.12779,eight
1,-2.5785,3.4659,-3.3713,2.3475,-1.7558,1.6696,-2.0593,2.5497,-2.3256,1.9986,-1.4746,1.2653,-1.2431,1.0306,-0.82547,0.47975,-0.30506,0.14472,-0.0048984,0.0064466,eight
1,-1.6365,1.5927,-1.9349,1.7206,-1.9492,1.943,-1.7442,2.3607,-2.1897,2.1906,-2.0278,1.5702,-1.6305,1.1507,-0.99899,0.98124,-0.63503,0.44647,-0.13046,-0.0034622,eight
1,-1.4989,1.1726,-1.459,1.6044,-1.9579,1.5314,-0.94749,1.3934,-1.3113,1.1998,-0.73999,0.64223,-1.0279,0.58362,-0.35907,0.29526,-0.30986,0.3235,-0.015228,-0.021411,eight
1,-1.7599,1.6472,-1.5887,1.3797,-1.779,1.466,-0.61207,0.61077,-0.61113,0.96267,-0.74737,0.51967,-0.98961,1.025,-0.95493,0.72652,-0.59446,0.60104,-0.32135,0.10778,eight
1,-1.4979,1.7769,-1.9934,1.3061,-1.44,1.116,-1.1304,1.5496,-1.1968,1.2857,-1.1824,1.2207,-1.3031,1.1666,-0.94504,0.66457,-0.37203,0.10093,-0.037463,-0.011722,eight
1,-1.3506,1.5394,-1.626,1.0203,-1.4343,1.2652,-1.4311,1.5926,-0.96525,1.1005,-1.1344,1.3442,-1.4059,1.292,-1.1567,0.97528,-0.86796,0.68035,-0.46935,0.15417,eight
1,-1.1647,0.73645,-0.89263,0.64242,-1.2472,1.2225,-0.81118,1.097,-0.70213,0.63728,-1.0105,1.0922,-0.89796,0.6169,-0.43033,0.54397,-0.4909,0.18125,-0.18212,0.12417,eight
1,-0.65509,1.2934,-1.3124,1.1385,-1.503,0.64478,-1.4534,0.84797,-1.1048,1.2117,-0.67288,1.2611,-0.38572,0.68129,-0.3629,0.24153,-0.34303,0.098825,-0.25791,0.072476,eight
1,-0.78896,1.2848,-1.2851,1.1559,-1.5113,0.85541,-1.678,1.233,-1.4057,1.3745,-0.80851,1.2423,-0.44015,0.66583,-0.43193,0.36844,-0.47018,0.22615,-0.34128,0.10466,eight
1,-1.2107,1.8098,-1.9441,1.9038,-2.0517,1.3965,-1.8542,1.5198,-1.6358,1.6702,-1.2666,1.5149,-0.90395,1.0165,-0.7199,0.57471,-0.59771,0.3749,-0.35095,0.11021,eight
1,-1.075,1.4949,-1.7936,1.5404,-1.7426,1.2968,-1.7079,1.6661,-1.5931,1.7085,-1.2522,1.429,-0.9182,0.92696,-0.84795,0.64505,-0.66076,0.38785,-0.32365,0.11196,eight
1,-1.0631,1.5555,-1.8334,1.7584,-2.0284,1.2988,-1.8876,1.6186,-1.615,1.7022,-1.2337,1.551,-0.73527,0.75097,-0.53356,0.32879,-0.34161,0.11024,-0.26473,0.074003,eight
1,-1.7689,2.3303,-2.1066,1.1558,-1.1808,0.95393,-1.5258,1.5986,-1.3787,1.6993,-1.2982,1.4789,-1.1754,0.97777,-0.95062,0.60849,-0.62847,0.41352,-0.25115,0.15333,eight
1,-1.2328,1.3562,-2.2409,1.7465,-3.263,3.7324,-2.7833,3.7882,-2.2607,2.5483,-3.1349,1.4437,-1.7786,0.61488,-0.13925,0.811,0.0089484,0.024054,0.15885,-0.34304,eight
1,-1.0723,1.3306,-1.9271,2.4063,-2.523,2.627,-2.9805,2.7484,-2.6748,2.7144,-2.255,2.216,-1.9354,1.6888,-1.2918,1.1379,-0.71657,0.45176,-0.27478,0.20725,eight
1,-1.3712,1.7454,-2.3218,2.3918,-3.0346,2.9063,-3.3436,3.4823,-3.0309,3.1329,-2.6135,2.6196,-2.2246,1.8459,-1.695,1.2178,-1.0606,0.67455,-0.40656,0.26606,eight
1,-1.2756,1.5128,-2.0176,2.1035,-2.6759,2.533,-3.0183,3.0829,-2.7798,2.9089,-2.5315,2.6111,-2.1298,1.8354,-1.6595,1.2515,-1.0119,0.56098,-0.33108,0.19144,eight
1,-1.3834,1.7019,-2.2314,2.3468,-2.8843,2.6945,-3.1802,3.2025,-2.7002,2.6931,-2.1206,2.1111,-1.6925,1.4025,-1.2361,0.73828,-0.64626,0.36945,-0.16478,0.13534,eight
1,-1.5092,2.0476,-2.8102,3.1271,-3.8509,3.8141,-4.2715,4.3396,-3.888,3.7398,-3.0089,2.854,-2.23,1.6016,-1.2663,0.73025,-0.46396,0.21277,-0.11296,0.10135,eight
1,-2.0492,2.2678,-1.945,1.5138,-2.013,2.2571,-2.2371,2.0091,-1.6699,1.9474,-1.8419,1.693,-1.3217,0.99947,-1.0111,0.7796,-0.67839,0.49785,-0.32791,0.16979,eight
1,-1.4145,2.0964,-2.0109,1.2448,-1.0253,0.42217,-0.86309,1.195,-1.0774,1.0839,-0.50023,0.35764,-0.23218,0.23371,-0.22988,0.2027,-0.028617,0.02746,0.0083142,0.044105,eight
1,-2.4877,4.6716,-7.376,10.1542,-13.2755,15.8734,-18.0347,19.1505,-19.2653,18.2485,-16.1989,13.8017,-10.8253,8.1677,-5.6329,3.5203,-2.0192,0.89873,-0.3309,0.072153,eight
1,-1.6607,2.9014,-4.0257,4.8419,-6.2647,6.4672,-7.3349,7.1588,-6.8534,6.6145,-5.5012,5.0055,-3.6683,2.7758,-1.9561,1.2217,-0.82525,0.35732,-0.19631,0.055047,eight
1,-1.382,1.1502,-1.3219,1.1059,-1.5824,1.2551,-0.90979,1.2563,-1.0031,1.1228,-0.89062,0.78565,-0.82516,0.68986,-0.62784,0.42015,-0.33958,0.25273,-0.3064,0.2031,eight
1,-1.0118,0.88087,-1.1393,1.128,-1.5393,1.0426,-1.2785,1.4833,-1.1028,1.33,-1.0041,1.2574,-0.9897,0.58346,-0.71188,0.45094,-0.39021,0.16297,-0.098687,0.17719,eight
1,-1.6682,2.2176,-2.4998,1.8858,-1.8713,1.2185,-0.971,1.1833,-0.98771,1.7058,-1.891,1.9173,-1.738,1.1452,-1.004,0.72045,-0.47474,0.32118,-0.097706,0.038832,eight
1,-2.2961,3.2658,-4.0121,4.4258,-4.9931,5.1909,-5.5216,5.6674,-5.3793,5.0904,-4.2204,3.2952,-2.3304,1.6949,-1.3205,0.85191,-0.69795,0.51073,-0.32156,0.14703,eight
1,-2.0734,2.7363,-3.3407,3.6082,-3.9295,3.8229,-3.9337,3.9731,-3.6652,3.5575,-2.9707,2.3946,-1.7805,1.4049,-1.2233,0.8172,-0.69507,0.49291,-0.26673,0.12698,eight
1,-1.9058,2.0664,-2.1421,2.2701,-2.6559,2.682,-2.8655,2.8757,-2.5127,2.4527,-2.154,1.9027,-1.5392,1.3301,-1.1434,0.78885,-0.82252,0.81318,-0.59239,0.23915,eight
1,-1.9405,2.5392,-2.777,2.7273,-3.0598,2.9888,-3.1885,2.8728,-2.3293,2.2637,-1.9714,1.9373,-1.5899,1.4379,-1.2794,0.97338,-0.88737,0.62588,-0.36146,0.12478,eight
1,-2.2369,3.1373,-3.6493,3.946,-4.6279,5.0274,-5.3906,5.3077,-4.8271,4.497,-3.9873,3.5926,-2.8923,2.1948,-1.5143,0.88648,-0.688,0.53979,-0.3653,0.13188,eight
1,-0.90772,-0.26161,-0.21926,0.57582,-0.2037,-0.18214,-0.25089,0.30703,0.049854,0.45667,-0.49029,0.14,0.26305,0.046429,-0.29321,0.10528,-0.10755,-0.13512,-0.036769,0.16537,eight
1,-1.1327,-0.046156,-0.010852,0.61688,-0.53346,-0.1108,-0.32341,0.64162,-0.052794,0.2333,-0.52856,0.25554,0.40892,-0.056727,-0.53382,0.32272,-0.12378,-0.077997,-0.053968,0.13532,eight
1,-1.2671,0.3525,-0.46814,0.73623,-0.45276,-0.15736,0.08315,-0.1442,0.26614,0.39742,-0.3357,0.064627,-0.0033304,0.30108,-0.30688,0.054268,-0.22795,0.12559,-0.17236,0.17413,eight
1,-1.1227,-0.13985,0.1163,0.55594,-0.47947,-0.26805,-0.21039,0.74689,-0.12819,0.13636,-0.62435,0.64314,0.26846,-0.26143,-0.44261,0.41751,-0.19814,0.032565,-0.19108,0.18319,eight
1,-1.8171,0.56857,0.13468,0.54266,-0.49213,0.15997,-0.2486,0.28979,-0.26217,0.18957,-0.099215,0.12068,-0.15405,0.076035,-0.058775,0.054528,-0.027112,0.055342,-0.05733,0.031453,eight
1,-1.5872,1.918,-2.3391,2.0467,-2.4937,1.7438,-1.3829,1.096,-0.33975,0.51655,0.28866,-0.016777,0.12571,-0.35086,-0.072786,-0.13999,-0.26026,0.20743,-0.19053,0.26504,eight
1,-1.4119,1.005,-0.65609,0.023347,-0.50842,0.71011,-0.62768,0.73108,-0.33914,0.56528,-0.29533,0.25082,-0.35577,0.22571,-0.55282,0.37913,-0.19498,0.14202,0.048651,-0.014807,eight
1,-1.1224,0.24089,-0.29443,0.40367,-0.36118,0.32951,-0.23311,0.2747,-0.24884,0.19036,-0.16565,0.15086,-0.13349,0.040663,-0.073076,0.071441,-0.036069,0.07411,0.0021769,-0.020146,eight
1,-1.2961,0.80481,-0.56422,0.078506,-0.3903,0.28366,-0.15858,0.422,-0.26911,0.42106,-0.035268,0.087473,-0.16184,0.13604,-0.5017,0.31301,-0.33994,0.28401,-0.14129,0.15479,eight
1,-1.2123,0.73829,-0.48433,0.057449,-0.61835,0.43714,-0.32348,0.55175,-0.2333,0.52175,-0.10523,0.1596,-0.23419,0.11056,-0.49597,0.29225,-0.28994,0.19595,-0.029208,0.11337,eight
1,-1.1174,0.76528,-0.62983,0.18284,-0.83113,0.49243,-0.37394,0.57935,-0.19348,0.59681,-0.093564,0.26831,-0.41088,0.2498,-0.59006,0.24262,-0.30202,0.29934,-0.15096,0.19432,eight
1,-0.92366,0.41105,-0.36472,0.085203,-0.73567,0.44714,-0.32551,0.63168,-0.048512,0.21703,-0.203,0.37168,-0.46629,0.24676,-0.2816,0.23649,-0.26596,0.36162,-0.37231,0.20846,eight
1,-1.415,1.1959,-1.0595,0.68919,-1.1731,0.95347,-1.1461,1.4351,-0.90036,1.0084,-0.75347,0.8529,-0.77745,0.50966,-0.6705,0.38163,-0.27429,0.21347,-0.20051,0.17018,eight
1,-0.74525,1.0384,-0.72039,0.50037,-1.0993,0.49329,-1.017,0.47979,-0.80817,0.89768,-0.31045,0.71672,-0.20657,0.56071,-0.31234,0.199,-0.32952,0.10883,-0.22574,0.055682,eight
1,-1.9901,2.2361,-2.3237,2.376,-2.8317,2.8483,-2.5098,2.4233,-2.081,1.8985,-1.7719,1.6251,-1.4163,1.0674,-0.91074,0.88912,-0.71991,0.4253,-0.21597,0.074946,eight
1,-1.6373,2.0943,-2.6837,3.0663,-3.9414,3.9841,-4.2784,4.3755,-4.3318,4.4041,-3.7099,3.4099,-2.7343,2.3277,-1.9193,1.2554,-1.0104,0.57916,-0.36198,0.20928,eight
1,-1.2974,1.7342,-2.2557,2.4773,-3.2122,3.133,-3.6027,3.5571,-3.6321,3.7933,-3.1628,3.0674,-2.4309,2.1509,-1.7013,1.1934,-1.0511,0.65938,-0.47843,0.23943,eight
1,-1.7746,2.6528,-3.3261,3.3877,-3.9019,4.0468,-4.6216,4.7711,-4.7925,4.6986,-3.9139,3.3991,-2.601,2.1911,-1.7546,1.2728,-0.95335,0.4804,-0.28112,0.1454,eight
1,-1.5602,1.877,-2.3308,2.6751,-3.7122,3.9307,-4.3018,4.3857,-4.3185,4.3464,-3.537,3.3659,-2.8251,2.4491,-1.9849,1.1989,-0.9369,0.56086,-0.42818,0.24885,eight
1,-1.2033,1.3507,-1.7739,1.8523,-2.4253,2.2699,-2.6419,2.7259,-2.7729,2.8671,-2.1898,2.1301,-1.7578,1.5913,-1.2466,0.85441,-0.8608,0.53624,-0.31176,0.16191,eight
1,-1.8727,1.9344,-1.4892,0.9048,-1.2236,1.1698,-1.1956,0.85749,-0.34461,0.4332,-0.23398,0.35101,-0.099754,-0.031607,0.0047663,-0.16186,0.020949,-0.029119,-0.012761,0.020986,eight
1,-2.3323,3.3057,-2.9717,1.6547,-0.91506,0.65278,-0.88421,0.38577,0.039063,0.19715,-0.62451,0.8788,-0.12095,-0.50887,0.73752,-0.42762,0.07044,-0.027211,0.019962,-0.050142,eight
1,-2.4878,3.776,-3.7652,2.5904,-1.5987,1.0373,-1.0325,0.40205,0.24724,-0.32172,-0.11082,0.66917,-0.37542,-0.03544,0.35114,-0.22392,0.037642,-0.043496,0.052101,-0.06776,eight
1,-2.3076,3.1594,-2.6645,1.2407,-0.56492,0.53635,-1.2244,1.4337,-1.5135,1.6393,-1.2741,0.68731,0.20187,-0.23196,-0.26448,0.75308,-0.76418,0.35141,-0.086137,-0.027698,eight
1,-2.2136,3.0803,-2.6295,1.0785,0.077696,-0.77446,0.41774,-0.16783,-0.38828,1.23,-1.7115,1.7407,-0.67623,-0.21942,0.73613,-0.62411,0.34044,-0.23187,0.1239,-0.093685,eight
1,-2.3828,3.59,-3.687,2.8879,-2.6051,2.5821,-2.698,1.6378,-0.11676,-0.7474,0.8287,-0.3814,0.64742,-1.0174,1.1818,-0.78313,0.18348,0.080193,-0.10725,0.0086046,eight
1,-2.0589,3.6026,-5.5599,6.7421,-8.4535,9.284,-9.8697,10.556,-10.2185,10.1835,-9.3917,8.4181,-7.3663,5.9364,-4.7247,3.3434,-2.2377,1.2821,-0.58453,0.22839,eight
1,-2.7438,3.4894,-2.8193,1.9315,-1.6399,1.1873,-0.72487,0.9693,-1.4974,1.6104,-1.0033,0.5359,-0.70952,0.92062,-0.74945,0.61624,-0.75103,0.66923,-0.25174,0.0067742,eight
1,-2.151,2.7478,-2.6822,1.5096,-0.96824,0.88807,-0.96182,1.3761,-1.4875,1.6408,-1.4322,1.0119,-0.45957,0.13958,-0.2926,0.51601,-0.77123,0.66934,-0.36794,0.13276,eight
1,-0.39083,0.32189,-0.49428,0.39465,-0.87713,0.14106,-0.7841,0.59275,-0.38771,0.69365,-0.22176,0.67729,-0.38316,0.44725,-0.40048,0.14814,-0.34868,0.1636,-0.099606,0.11005,eight
1,-0.28323,0.4641,-0.62996,0.38774,-0.93419,0.27024,-1.0137,0.59089,-0.51594,0.8856,-0.21498,0.73267,-0.44887,0.52418,-0.39574,0.19734,-0.37788,0.072007,-0.11228,0.14837,eight
1,-2.5472,3.7353,-4.3345,3.9814,-3.4826,3.1429,-3.1339,3.0393,-2.7198,2.654,-2.3792,2.2317,-1.9755,1.5874,-1.2194,0.73703,-0.45034,0.23886,-0.12123,0.063976,eight
1,-1.7705,1.7604,-2.0648,2.3048,-2.5646,2.5508,-2.5664,2.3211,-1.9453,2.1259,-1.7349,1.5324,-1.6343,1.6192,-1.2887,0.85738,-0.89851,0.64393,-0.44771,0.30195,eight
1,-1.6809,1.3067,-1.2627,1.4035,-1.5427,1.3753,-1.6941,2.0325,-1.6343,1.5474,-1.3179,1.2193,-1.1596,1.0932,-0.95635,0.58836,-0.59616,0.31603,-0.047646,0.073295,eight
1,-1.9597,2.1723,-2.4749,2.7978,-3.2721,3.3249,-3.3998,3.286,-2.9422,2.9804,-2.4073,1.9743,-1.7798,1.4837,-1.0814,0.67308,-0.60508,0.29901,-0.095474,0.087925,eight
1,-1.6163,1.1313,-1.0622,1.5855,-2.1023,1.8158,-1.7737,1.8001,-1.4878,1.5553,-1.3339,1.1346,-1.0932,1.1723,-0.82308,0.32217,-0.51362,0.57261,-0.35101,0.1392,eight
1,-1.7597,1.9644,-2.5039,2.6926,-2.8287,2.6401,-2.801,2.6492,-2.2066,2.467,-2.1393,2.0458,-2.0495,1.8468,-1.4745,1.0287,-1.0336,0.59717,-0.28026,0.20639,eight
1,-1.7021,2.1303,-2.5128,2.245,-2.7409,2.8346,-3.0138,3.3415,-2.7688,2.771,-2.3701,2.1063,-1.9498,1.4712,-1.3305,0.93708,-0.66269,0.45704,-0.20747,0.14781,eight
1,-0.69979,0.092808,-0.88531,0.54729,-1.081,0.74696,-0.50362,1.2289,-0.6194,0.8528,-0.85963,0.8093,-0.58905,0.44098,-0.71689,0.41657,-0.36087,0.14347,-0.20422,0.25347,eight
1,-0.57456,0.16773,-0.97017,0.64533,-1.1928,0.6111,-0.67476,1.1486,-0.49488,0.9139,-0.71784,0.70644,-0.40943,0.4154,-0.80465,0.40447,-0.24975,0.11595,-0.28506,0.24962,eight
1,-0.73293,0.24382,-0.91149,0.64374,-1.2684,0.8771,-0.77357,1.2308,-0.7182,0.99236,-0.74566,0.79999,-0.62682,0.43608,-0.65392,0.38309,-0.30895,0.16281,-0.1496,0.13366,eight
1,-0.98271,1.7726,-1.7684,1.667,-2.5516,1.8859,-2.7137,2.4207,-2.1114,2.5192,-1.5625,1.8391,-1.3259,1.167,-1.1276,0.75815,-0.68148,0.41689,-0.17683,0.054677,eight
1,-1.454,1.7072,-1.9616,1.4789,-1.6918,1.3313,-1.6836,1.9528,-1.5684,1.8167,-1.2584,1.2364,-1.0879,0.88849,-0.95031,0.58307,-0.55634,0.40718,-0.20891,0.086068,eight
1,-1.3975,1.5838,-1.5722,0.93506,-1.2681,0.95456,-1.3576,1.5518,-1.2234,1.6269,-1.0388,1.2371,-1.1139,0.72818,-0.7007,0.33045,-0.46636,0.39902,-0.28043,0.2012,eight
1,-1.281,1.3258,-1.6115,1.6592,-1.9963,1.8004,-2.29,2.3268,-2.0804,1.8847,-1.6537,1.7827,-1.4011,1.4074,-1.0858,0.78239,-0.64502,0.32773,-0.28506,0.11079,eight
1,-2.1021,2.6901,-2.6772,2.2742,-2.3639,2.2918,-2.3116,1.9427,-1.614,1.8177,-2.0639,2.4101,-2.2595,2.012,-1.7836,1.6314,-1.4999,1.0602,-0.44855,0.074288,eight
