1,2,3,4,5,6,7,8,y
1,-2.3678,2.3001,-1.3427,1.1639,-1.4461,1.0056,-0.26866,nine
1,-2.616,2.914,-2.0236,1.5827,-1.4903,0.89903,-0.2301,nine
1,-2.2648,2.0803,-1.0729,0.91508,-1.2812,0.97573,-0.29796,nine
1,-2.5505,2.8714,-2.0664,1.5249,-1.3046,0.76092,-0.1935,nine
1,-2.4456,2.6295,-1.82,1.3423,-1.1695,0.63665,-0.12564,nine
1,-2.133,2.5272,-2.5229,2.1153,-1.4212,0.93388,-0.42559,nine
1,-3.2493,5.2728,-5.5922,4.0704,-1.9522,0.55977,-0.073654,nine
1,-2.238,1.8561,-1.0575,0.91928,-0.86354,0.56326,-0.16441,nine
1,-2.2124,2.0495,-1.4076,0.84165,-0.34031,0.10147,-0.013881,nine
1,-2.7467,2.8744,-1.6514,1.1014,-1.2517,1.0186,-0.33774,nine
1,-3.0365,3.5092,-1.935,0.93173,-1.2369,1.2061,-0.43467,nine
1,-1.6654,1.0315,-0.83791,0.74022,-0.34004,0.15271,-0.053285,nine
1,-1.7246,1.0952,-0.63491,0.33733,0.24528,-0.40472,0.12607,nine
1,-2.1993,2.152,-1.6379,1.1528,-0.70904,0.35032,-0.086882,nine
1,-1.6848,0.76834,0.1183,-0.392,0.089973,0.28672,-0.1576,nine
1,-2.4,2.9524,-2.8022,2.0634,-1.2931,0.66527,-0.16048,nine
1,-2.342,2.0319,-0.80812,0.71698,-1.6236,1.7024,-0.65185,nine
1,-2.321,2.5616,-1.92,1.2861,-1.0617,0.84844,-0.33524,nine
1,-2.4909,2.9828,-2.1896,0.9853,-0.11837,-0.17626,0.075043,nine
1,-2.6062,3.4772,-3.0894,1.8667,-0.61412,-0.047438,0.066788,nine
1,-2.6311,3.491,-3.1185,1.9771,-0.7395,0.040615,0.026911,nine
1,-2.5906,3.3274,-2.9859,2.1983,-1.2399,0.40585,-0.04459,nine
1,-2.9779,4.1746,-3.5455,1.7484,-0.25708,-0.17584,0.057199,nine
1,-3.204,4.8579,-4.6815,2.9378,-0.88805,-0.082919,0.086241,nine
1,-1.8571,1.624,-1.5105,1.3957,-1.0915,0.696,-0.20627,nine
1,-2.4842,3.2749,-3.5338,3.1295,-2.3331,1.4018,-0.4183,nine
1,-2.4383,2.5895,-1.5177,0.3494,0.23283,-0.21611,0.0044912,nine
1,-3.1288,3.8707,-2.4078,1.1265,-0.88257,0.5651,-0.1359,nine
1,-2.3672,2.5566,-1.9764,1.379,-0.96485,0.65542,-0.27446,nine
1,-1.4587,0.59086,0.033743,0.15064,-0.68629,0.76413,-0.35925,nine
1,-3.1717,4.8891,-4.5945,2.5654,-0.52472,-0.28548,0.15686,nine
1,-2.4708,2.9964,-2.9912,2.6765,-1.7571,0.72265,-0.15473,nine
1,-2.5293,3.4485,-3.4299,2.8819,-1.9497,0.97881,-0.2549,nine
1,-2.2293,2.9684,-3.1174,2.8045,-2.0992,1.2593,-0.39431,nine
1,-2.4511,3.2722,-3.335,2.95,-2.1384,1.1671,-0.34264,nine
1,-2.7519,3.4479,-2.9093,1.822,-0.77741,0.21071,-0.029631,nine
1,-2.8338,3.7383,-3.3114,2.1199,-0.94435,0.28761,-0.046262,nine
1,-2.2373,2.1236,-1.3456,0.69533,-0.36909,0.21158,-0.061122,nine
1,-2.2127,2.0799,-1.3831,0.7165,-0.3236,0.26708,-0.13013,nine
1,-2.0955,1.8084,-1.1151,0.64434,-0.37748,0.19036,-0.031105,nine
1,-3.1745,4.6953,-4.3434,2.6376,-0.83194,-0.0033505,0.053452,nine
1,-2.245,1.8305,-1.0403,1.4274,-1.3361,0.33291,0.090686,nine
1,-3.5375,5.9656,-6.0862,3.9657,-1.5636,0.29777,-0.0038545,nine
1,-3.3941,6.0127,-7.3193,6.6525,-4.4203,1.9154,-0.40927,nine
1,-3.5842,6.5485,-8.0019,7.122,-4.5599,1.8996,-0.39706,nine
1,-3.6215,6.6061,-7.8082,6.4057,-3.6444,1.3164,-0.22947,nine
1,-3.5694,6.421,-7.6625,6.6615,-4.2003,1.7371,-0.35676,nine
1,-3.0762,4.4209,-3.8373,1.9712,-0.35656,-0.20551,0.11345,nine
1,-3.1453,4.9017,-4.9075,3.2187,-1.2499,0.17627,0.021203,nine
1,-2.8814,3.9866,-3.4955,1.897,-0.41712,-0.18449,0.1258,nine
1,-3.514,6.0722,-6.7447,5.0738,-2.4793,0.66669,-0.051597,nine
1,-2.6229,3.3381,-2.8255,1.6622,-0.72901,0.33347,-0.1251,nine
1,-1.9446,1.6636,-1.1769,0.88949,-0.42963,0.034688,0.058397,nine
1,-3.0429,4.2259,-3.4048,1.6128,-0.47082,0.15223,-0.040177,nine
1,-2.349,2.2147,-1.1458,0.5951,-0.73184,0.83547,-0.38335,nine
1,-2.0406,1.8381,-1.241,0.94263,-0.8562,0.69138,-0.2818,nine
1,-2.1862,2.0441,-1.335,0.86048,-0.6943,0.60531,-0.2653,nine
1,-2.3709,2.5663,-1.8713,1.1152,-0.75186,0.6239,-0.26691,nine
1,-2.6909,3.0201,-1.9941,1.1176,-0.61954,0.23282,-0.029873,nine
1,-0.7947,0.488,-0.20031,-0.00088,-0.43985,0.64729,-0.32426,nine
1,-2.8913,4.5748,-5.352,4.9558,-3.4111,1.6067,-0.45721,nine
1,-2.0172,1.0387,0.33341,-0.27484,-0.42974,0.61765,-0.21429,nine
1,-2.0761,0.97122,0.62085,-0.42671,-0.48912,0.66695,-0.22466,nine
1,-2.0979,1.0706,0.36681,-0.15254,-0.66344,0.80999,-0.30845,nine
1,-2.593,2.1585,-0.073349,-0.92795,0.49817,0.020967,-0.070447,nine
1,-1.9514,0.99793,0.14924,-0.21351,-0.24704,0.6188,-0.31028,nine
1,-2.7187,4.5989,-5.6857,5.2368,-3.5774,1.7614,-0.54925,nine
1,-2.6698,4.038,-4.6541,4.1356,-2.7478,1.3247,-0.38399,nine
1,-2.547,3.6052,-3.6012,2.5198,-1.0948,0.19642,-0.022743,nine
1,-2.792,3.9187,-3.8824,2.8374,-1.2542,0.16216,0.041917,nine
1,-3.7225,5.7337,-4.5647,2.0108,-0.66018,0.29805,-0.086358,nine
1,-2.23,2.8743,-2.8715,2.064,-1.1135,0.24768,0.063118,nine
1,-4.3656,9.0002,-11.5085,10.0526,-6.0509,2.3014,-0.41689,nine
1,-4.7825,10.4412,-13.6578,11.7605,-6.7769,2.4373,-0.41934,nine
1,-4.4987,9.843,-13.6494,12.9974,-8.4622,3.4549,-0.67831,nine
1,-4.1224,7.0054,-5.6944,1.3459,1.3127,-1.1067,0.26945,nine
1,-3.2251,4.2057,-2.4834,-0.079825,1.4812,-1.3137,0.44594,nine
1,-1.9794,2.0295,-1.9181,1.3234,-0.70854,0.6911,-0.39387,nine
1,-2.1623,2.2381,-1.7447,1.086,-0.63999,0.52881,-0.24924,nine
1,-2.2074,2.3633,-1.9311,1.0566,-0.26652,0.22989,-0.21153,nine
1,-1.9605,1.2532,-0.034755,-0.22991,-0.28896,0.69046,-0.38037,nine
1,-1.5857,0.54715,0.65361,-0.55981,-0.29291,0.76085,-0.39502,nine
1,-1.6925,0.90635,-0.32241,0.49543,-0.21918,-0.12933,0.072664,nine
1,-2.0198,1.3288,0.18352,-0.70374,0.13901,0.47353,-0.32921,nine
1,-2.3677,2.7582,-2.1002,0.98106,-0.26064,0.010576,0.040256,nine
1,-1.9967,1.5363,-0.63708,0.17848,-0.29522,0.64105,-0.41438,nine
1,-2.3496,2.5731,-2.056,1.4812,-1.1017,0.8523,-0.38645,nine
1,-2.8013,4.2993,-4.7969,4.0772,-2.6407,1.2658,-0.36236,nine
1,-2.208,2.2905,-1.3464,0.66939,-0.80987,0.87134,-0.43343,nine
1,-2.2081,2.1597,-1.1341,0.56814,-0.88515,1.0297,-0.50752,nine
1,-2.4397,2.6171,-1.5054,-0.12616,1.0263,-0.7476,0.20299,nine
1,-2.5132,2.6236,-1.4048,-0.10787,0.8742,-0.59179,0.14306,nine
1,-2.5086,2.639,-1.5915,0.35164,0.25452,-0.14583,0.020507,nine
1,-2.2877,2.1131,-1.0496,-0.060046,0.54242,-0.2281,-0.0068421,nine
1,-2.5465,2.7203,-1.3042,-0.63117,1.494,-0.96185,0.25138,nine
1,-2.4361,2.6874,-1.8805,1.2797,-1.1516,0.91243,-0.37038,nine
1,-1.7455,1.3821,-0.66162,0.47007,-0.85045,0.94451,-0.42748,nine
1,-1.8056,1.4592,-0.73986,0.54155,-0.76931,0.67223,-0.23354,nine
1,-1.509,0.97384,-0.30572,0.19353,-0.44945,0.49207,-0.2555,nine
1,-1.6194,1.0408,-0.5048,0.36331,-0.38132,0.22617,-0.052975,nine
1,-1.7987,1.3262,-0.69041,0.5096,-0.51921,0.33697,-0.078531,nine
1,-2.4971,2.6475,-1.9988,1.1222,-0.41677,0.28972,-0.1402,nine
1,-2.0737,2.0379,-1.3183,0.44756,0.044612,0.10228,-0.20664,nine
1,-2.1408,2.1882,-1.2544,0.20691,0.17495,0.11221,-0.22871,nine
1,-2.2781,1.8095,-0.50318,0.21828,-0.56799,0.532,-0.20736,nine
1,-2.4625,2.5372,-1.4966,0.66406,-0.26219,0.04896,-0.023184,nine
1,-1.931,1.1357,-0.22869,0.41632,-0.71833,0.42888,-0.06705,nine
1,-3.8623,7.7741,-9.9911,8.8458,-5.3458,2.0527,-0.37713,nine
1,-1.7372,1.3523,-0.87699,0.52891,-0.55432,0.86619,-0.56337,nine
1,-1.725,1.2396,-0.84007,0.73277,-0.74326,0.85244,-0.50606,nine
1,-1.7973,1.3086,-0.68996,0.49175,-0.681,0.83606,-0.45934,nine
1,-2.4361,3.1974,-3.0232,2.2899,-1.43,0.82248,-0.29755,nine
1,-2.2707,2.9261,-3.1945,2.8372,-1.7399,0.7304,-0.21051,nine
1,-2.0977,2.3135,-2.2977,1.9175,-0.89967,0.20942,-0.079311,nine
1,-3.1656,5.0788,-5.2094,3.5437,-1.4442,0.22947,0.035261,nine
1,-1.8331,1.6607,-1.1793,0.9093,-0.40089,0.0013982,0.094349,nine
1,-2.0172,2.0707,-2.0159,1.6517,-1.3048,1.0429,-0.37572,nine
1,-1.3543,0.53842,-0.37195,0.39597,-0.76588,0.81741,-0.21085,nine
1,-3.1042,4.5638,-4.4139,3.259,-1.756,0.60245,-0.095669,nine
1,-2.8563,4.6326,-5.037,3.7478,-1.9048,0.60446,-0.050895,nine
1,-1.7644,1.743,-1.2915,1.1687,-1.2602,0.90467,-0.31966,nine
1,-2.9438,4.6557,-5.1453,4.2096,-2.5406,1.1206,-0.29627,nine
1,-1.7782,1.1415,-0.20721,0.070549,-0.19335,0.11235,-0.016044,nine
1,-1.9493,1.7976,-1.3451,1.3896,-1.342,0.81019,-0.22989,nine
1,-2.3063,2.7391,-2.0971,1.0849,-0.24237,-0.023168,-0.014524,nine
1,-1.8432,1.4843,-1.0156,0.45731,0.10654,-0.081922,-0.079957,nine
1,-2.0532,1.6723,-0.89877,0.4151,-0.61121,0.94381,-0.4541,nine
1,-2.3179,2.86,-3.0494,2.7978,-1.9817,1.1233,-0.40254,nine
1,-2.1983,2.4824,-2.591,2.3323,-1.6137,0.85316,-0.25021,nine
1,-2.6278,3.7348,-3.8871,3.0548,-1.9047,1.0235,-0.31404,nine
1,-1.832,1.3177,-1.2359,1.6234,-1.0397,0.25775,-0.026539,nine
1,-1.8696,1.3895,-1.1727,1.4618,-1.0188,0.38198,-0.10216,nine
1,-2.3272,2.6197,-1.9598,0.90331,-0.086263,-0.12507,0.016553,nine
1,-2.4991,2.9472,-2.1381,0.8197,0.20462,-0.45947,0.17072,nine
1,-3.5161,5.9416,-6.0257,3.8387,-1.4423,0.2622,-0.010311,nine
1,-2.4275,2.0668,-0.68652,0.13806,-0.20449,0.18632,-0.060072,nine
1,-2.62,3.5902,-3.0921,1.7692,-0.5584,0.063945,0.0087205,nine
1,-2.3018,2.6699,-1.8891,1.1053,-0.71895,0.48649,-0.19274,nine
1,-2.189,2.0188,-1.1589,0.92714,-1.151,0.96717,-0.39715,nine
1,-2.4492,3.0268,-2.6803,1.9271,-0.96777,0.093271,0.14467,nine
1,-2.5512,3.1746,-2.8695,2.3702,-1.6727,0.68063,-0.063604,nine
1,-2.4503,3.0729,-2.7977,2.07,-1.032,0.07493,0.16726,nine
1,-1.6827,1.0036,-0.24333,0.30494,-0.8294,1.0924,-0.59633,nine
1,-1.6207,0.95253,-0.28744,0.31584,-0.78305,1.072,-0.5854,nine
1,-3.2755,5.4952,-6.2407,5.2245,-3.3327,1.6179,-0.47238,nine
1,-2.5351,2.869,-2.2354,1.5647,-1.3266,1.0421,-0.36964,nine
1,-3.2453,4.8521,-4.4135,2.354,-0.27936,-0.45559,0.20402,nine
1,-2.9149,3.9947,-3.2353,1.3097,0.14562,-0.42689,0.16554,nine
1,-3.231,4.7718,-4.1625,1.9142,0.24857,-0.85584,0.33386,nine
1,-3.0169,4.0638,-3.0133,0.76909,0.8321,-0.89722,0.2853,nine
1,-0.99954,0.45163,-0.30061,0.3088,-0.32755,0.19942,0.10604,nine
1,-2.071,1.5915,-0.75161,0.67453,-1.0377,1.0781,-0.45619,nine
1,-2.1118,1.6198,-0.71252,0.7406,-1.2693,1.2912,-0.52695,nine
1,-1.4994,1.8418,-2.1089,2.0149,-1.3943,1.0448,-0.46199,nine
1,-1.6109,1.976,-2.2664,2.1298,-1.5742,1.0732,-0.407,nine
1,-2.5562,3.5384,-3.2517,2.3819,-1.5416,0.81475,-0.27937,nine
1,-2.7087,4.0542,-4.2307,3.3615,-2.1153,0.94711,-0.25769,nine
1,-2.743,3.9074,-3.897,2.9081,-1.7889,0.89894,-0.26486,nine
1,-1.8534,1.3971,-0.70731,0.70623,-1.022,0.91386,-0.35893,nine
1,-2.3206,2.1598,-1.3619,1.3498,-1.5455,1.0517,-0.28977,nine
1,-3.0553,4.0356,-2.7433,0.56388,0.6647,-0.58835,0.14914,nine
1,-2.7367,3.3373,-2.8241,2.3557,-1.8481,1.0041,-0.25351,nine
1,-2.6581,2.9097,-1.5766,0.40315,-0.2066,0.33896,-0.17628,nine
1,-2.5856,2.7945,-1.9659,1.6656,-1.6752,1.1409,-0.338,nine
1,-2.8062,3.5217,-2.9178,2.2627,-1.82,1.1138,-0.3243,nine
1,-2.6779,2.8354,-1.7129,1.3395,-1.609,1.1963,-0.35016,nine
1,-1.8994,1.6739,-1.2723,0.82817,-0.35139,0.1776,-0.080843,nine
1,-2.1228,2.1172,-1.4384,0.75448,-0.47036,0.3396,-0.12843,nine
1,-2.3354,2.6797,-2.033,1.0625,-0.36693,0.024532,0.012352,nine
1,-2.8391,4.1921,-4.2591,3.2312,-1.7842,0.61292,-0.11014,nine
1,-2.8037,3.9626,-3.6582,2.3615,-1.0939,0.3089,-0.0020746,nine
1,-2.6979,3.607,-3.1621,2.0246,-1.0345,0.37341,-0.077419,nine
1,-1.8277,1.5279,-0.88964,0.46834,-0.092458,-0.13765,0.086904,nine
1,-2.4994,3.2376,-2.6949,1.2439,-0.077121,-0.2299,0.11979,nine
1,-2.5712,3.313,-2.7171,1.4422,-0.47804,0.15004,-0.061813,nine
1,-1.6563,1.1724,-1.0103,0.99218,-0.53415,0.16966,-0.078291,nine
1,-2.0545,1.6137,-0.82499,0.80501,-0.55523,-0.077754,0.17738,nine
1,-2.1469,2.5716,-2.2562,1.5264,-0.9301,0.66063,-0.28,nine
1,-1.9151,1.4379,-0.90498,0.64734,-0.27813,0.12868,-0.089282,nine
1,-2.1434,2.0693,-1.5077,1.5596,-1.719,1.2157,-0.40588,nine
1,-2.0024,1.7395,-1.1899,1.2039,-1.3728,1.092,-0.4103,nine
1,-1.4937,0.86526,-0.56255,0.74487,-0.69366,0.40941,-0.19394,nine
1,-2.0949,2.1571,-1.7979,1.625,-1.4843,1.0483,-0.35879,nine
1,-2.4182,1.9757,-0.48136,0.50706,-1.5465,1.3749,-0.40499,nine
1,-3.9597,7.9022,-10.3859,9.7204,-6.4354,2.7724,-0.59794,nine
1,-3.1813,5.47,-6.5555,5.746,-3.7366,1.7339,-0.42563,nine
1,-3.0062,4.6937,-5.3787,4.8248,-3.4611,1.8654,-0.50366,nine
1,-3.6296,6.8082,-8.5965,7.7062,-4.8949,2.0911,-0.46015,nine
1,-3.115,5.0685,-5.689,4.6568,-2.8394,1.3045,-0.34295,nine
1,-3.3669,5.7784,-6.6843,5.5526,-3.297,1.3183,-0.27589,nine
1,-3.1258,4.7731,-4.8345,3.4742,-1.8056,0.70596,-0.17453,nine
1,-2.7205,3.1711,-2.1894,1.0115,-0.47659,0.33927,-0.12631,nine
1,-2.5481,3.9114,-4.5891,4.0723,-2.8619,1.3692,-0.27417,nine
1,-2.1709,2.378,-1.941,1.8568,-2.0681,1.6799,-0.69844,nine
1,-2.4821,2.8886,-1.9727,0.63902,0.10389,-0.05312,-0.043496,nine
1,-2.5628,2.8332,-1.9123,0.77353,-0.20731,0.27789,-0.1784,nine
1,-2.3129,2.1831,-1.4274,0.82821,-0.60626,0.68995,-0.33452,nine
1,-2.2011,1.7486,-0.6292,0.22199,-0.57835,0.92048,-0.45506,nine
1,-2.3876,2.0347,-0.93402,0.64662,-0.68484,0.56045,-0.21403,nine
1,-2.6027,3.0385,-2.3635,1.2488,-0.49979,0.36951,-0.16578,nine
1,-2.0448,1.7519,-0.89385,0.57872,-0.67276,0.65161,-0.26644,nine
1,-1.9026,1.5377,-0.77007,0.59018,-0.71862,0.69686,-0.30256,nine
1,-2.2179,1.3881,0.034063,0.060857,-0.49808,0.34943,-0.10675,nine
1,-2.3058,1.6538,-0.10305,-0.024804,-0.63992,0.68313,-0.24819,nine
1,-2.2293,1.3613,0.48585,-0.7419,-0.2245,0.67311,-0.31364,nine
1,-2.5871,2.36,-0.4789,-0.5454,0.10206,0.36364,-0.20383,nine
1,-2.5088,2.1326,-0.45184,-0.16508,-0.25619,0.4518,-0.1931,nine
1,-1.5888,1.1148,-0.5031,0.44086,-0.65671,0.29919,0.077597,nine
1,-1.9427,1.7746,-0.8136,0.49613,-0.86525,0.84669,-0.29117,nine
1,-3.2832,4.6554,-4.0692,3.0983,-2.3988,1.3363,-0.33362,nine
1,-3.47,5.3614,-5.2367,4.158,-2.8979,1.3917,-0.30189,nine
1,-3.3741,5.0459,-4.7398,3.6814,-2.669,1.4044,-0.34376,nine
1,-2.1872,1.3321,0.07744,0.21764,-0.99462,0.7508,-0.18607,nine
1,-3.3115,4.8631,-4.6342,3.7653,-2.8152,1.5357,-0.39988,nine
1,-2.0464,1.9682,-1.4863,1.309,-1.1274,0.78615,-0.28303,nine
1,-2.6255,2.6605,-1.5542,1.1243,-1.0403,0.56978,-0.12281,nine
1,-2.1078,1.6253,-0.78996,0.75639,-0.97474,0.73401,-0.22882,nine
1,-2.3332,2.71,-2.1357,1.5087,-0.88064,0.3434,-0.070491,nine
1,-2.4288,3.5107,-3.589,2.83,-1.681,0.77198,-0.21884,nine
1,-2.0999,2.4296,-1.9383,1.3074,-0.82827,0.57188,-0.26844,nine
1,-2.6217,3.2413,-2.7058,1.6982,-0.94683,0.59194,-0.21126,nine
1,-3.021,4.103,-3.2642,1.5747,-0.28857,-0.14479,0.096264,nine
1,-3.2195,4.6952,-3.9698,1.9134,-0.16621,-0.39666,0.19561,nine
1,-2.6114,3.5509,-3.3191,2.5118,-1.7169,1.0366,-0.37241,nine
1,-2.4118,3.0119,-2.5489,1.8362,-1.3283,0.92505,-0.38167,nine
1,-1.762,0.97608,0.17849,-0.48947,-0.03592,0.38204,-0.20619,nine
1,-1.5505,1.4728,-1.9261,1.8143,-0.98204,0.63151,-0.31157,nine
1,-2.4518,3.4103,-3.8197,3.565,-2.5105,1.3688,-0.43695,nine
1,-2.0031,1.249,-0.47902,0.59099,-0.6551,0.33994,-0.03937,nine
1,-2.1002,1.4579,-0.62943,0.59666,-0.52201,0.20556,-0.0031985,nine
1,-2.551,3.1112,-2.4142,1.2392,-0.45091,0.21382,-0.10009,nine
1,-2.7841,3.2955,-2.04,0.34525,0.67436,-0.70519,0.23602,nine
1,-3.2303,3.992,-2.1246,0.43403,-0.35498,0.43106,-0.14014,nine
1,-2.6802,2.9844,-1.623,0.28191,0.15464,-0.052041,-0.03289,nine
1,-2.9503,3.8189,-2.7379,0.98499,0.12711,-0.31402,0.097614,nine
1,-2.1614,2.1029,-0.90032,0.060671,-0.037883,0.2549,-0.21924,nine
1,-2.4954,3.1711,-2.3295,0.8661,0.18439,-0.33654,0.11386,nine
1,-3.439,6.0524,-7.4004,6.9214,-4.8714,2.2863,-0.53801,nine
1,-3.4973,6.3846,-8.0174,7.5969,-5.4054,2.611,-0.66111,nine
1,-2.0464,1.847,-0.77298,-0.33731,0.48992,0.019264,-0.11943,nine
1,-2.7122,4.468,-5.1948,4.683,-3.2559,1.701,-0.56164,nine
1,-2.8383,4.8017,-5.6138,5.0049,-3.3788,1.688,-0.5096,nine
1,-2.382,2.8004,-2.296,1.7542,-1.4489,0.95454,-0.33119,nine
1,-1.4207,1.4995,-1.3278,0.92926,-0.42422,0.48643,-0.23773,nine
1,-2.6169,2.9826,-2.433,2.2711,-2.1588,1.271,-0.30149,nine
1,-1.9267,1.5382,-1.1154,0.89641,-0.50293,0.19665,-0.066725,nine
1,-1.9963,1.6734,-1.1784,0.88236,-0.56552,0.32423,-0.12371,nine
1,-1.8075,1.3239,-0.48035,0.02451,-0.10406,0.41456,-0.35046,nine
1,-1.71,0.95189,-0.094707,-0.013415,-0.35911,0.69328,-0.44971,nine
1,-1.4582,2.3385,-2.3818,1.9694,-1.465,0.63389,-0.27935,zero
1,-1.5312,2.437,-2.3548,1.857,-1.1858,0.42796,-0.19848,zero
1,-0.30617,-0.069797,-0.6322,0.49524,0.073293,0.064045,-0.44594,zero
1,-0.52577,0.13592,-1.0025,0.54406,-0.019308,0.27813,-0.27762,zero
1,-0.92772,0.56318,-1.2198,0.46009,-0.21977,0.5174,-0.085166,zero
1,-1.3099,0.77888,-1.3633,1.1052,-0.44156,0.56864,-0.28173,zero
1,-2.5829,3.2537,-2.9575,2.1875,-1.2897,0.29909,0.13034,zero
1,-1.5982,1.3505,-1.4636,1.0261,-0.49196,0.091855,0.14868,zero
1,-1.0482,0.54361,-1.3593,0.90992,-0.34428,0.63792,-0.26762,zero
1,-1.3701,-0.083767,0.41767,0.58737,-0.99315,0.49679,-0.010814,zero
1,-1.4778,0.37613,0.1053,0.3149,-0.89607,0.76107,-0.13175,zero
1,-1.2293,-0.024451,0.071193,0.67699,-0.79467,0.16368,0.19654,zero
1,-1.4663,0.28556,0.15253,0.40315,-0.92045,0.71865,-0.1329,zero
1,-1.5153,0.43483,-0.15034,0.7624,-0.92575,0.46811,-0.026264,zero
1,-0.95699,0.41205,-0.71633,0.48786,-0.37499,0.26091,-0.05409,zero
1,-1.0737,0.654,-0.90982,0.53039,-0.090398,-0.15199,0.10598,zero
1,-0.70298,-0.10465,-0.44713,0.46565,-0.35468,0.20144,-0.002317,zero
1,-1.8234,1.4429,-1.0172,0.73555,-0.43756,0.30969,-0.12681,zero
1,-2.1079,1.9765,-1.2886,0.70879,-0.42751,0.29858,-0.10684,zero
1,-0.45194,-0.26934,-1.0757,0.4825,0.16764,0.33832,-0.090108,zero
1,-0.7916,0.010934,-0.37359,0.45547,-0.53242,-0.00063661,0.32516,zero
1,-1.1245,0.69876,-1.2243,0.7553,-0.4794,0.48977,-0.045122,zero
1,-0.75376,0.16289,-1.0177,0.61059,-0.23929,0.28668,0.034828,zero
1,-0.72305,0.1752,-1.1877,0.65432,-0.060123,0.32743,-0.09843,zero
1,-2.2776,2.6654,-2.1172,0.95652,-0.33501,0.18797,0.011422,zero
1,-2.5822,3.6135,-3.7508,2.8603,-1.8143,0.99419,-0.24817,zero
1,-3.183,5.5117,-6.8164,6.1092,-4.052,1.9255,-0.45588,zero
1,-2.1401,1.9993,-1.332,0.89329,-0.32455,-0.23849,0.21971,zero
1,-1.2373,0.40178,-0.29743,0.77618,-0.75983,0.20356,0.039962,zero
1,-1.2726,0.28689,0.043733,0.49594,-0.58357,0.16028,-0.005829,zero
1,-0.38321,-0.37885,-0.70434,0.13822,0.18267,0.49949,-0.1906,zero
1,-0.33415,-0.22825,-0.66818,0.1777,0.10055,0.33536,-0.19052,zero
1,-0.63225,-0.17177,-0.66429,0.28041,0.16556,0.5214,-0.34184,zero
1,-1.6786,1.0066,-0.50548,0.51871,-0.62632,0.55425,-0.21316,zero
1,-1.978,1.8765,-1.4205,1.1816,-1.3268,1.1203,-0.42144,zero
1,-2.07,2.2409,-1.8562,1.3157,-1.0924,0.85045,-0.3401,zero
1,-1.0292,-0.42218,0.29531,0.78941,-0.68093,-0.040571,0.15568,zero
1,-0.95588,-0.67705,0.60871,0.77825,-0.82301,-0.10939,0.24045,zero
1,-0.88415,-0.69857,0.19731,1.0064,-0.48464,-0.2774,0.19126,zero
1,-0.78922,-0.090373,-0.66603,0.74116,0.026924,0.21475,-0.39017,zero
1,-1.6516,0.78751,-0.32002,0.90444,-0.93057,0.3031,-0.022767,zero
1,-1.0771,-0.08575,-0.10868,0.76157,-0.27336,-0.14145,0.032045,zero
1,-2.3208,2.1549,-1.403,1.6009,-2.1948,1.6846,-0.48162,zero
1,-2.7221,2.9889,-2.2619,2.5095,-2.9595,2.0008,-0.5351,zero
1,-0.60012,-0.78217,0.16081,0.7454,-0.36665,-0.083491,0.091569,zero
1,-0.33693,-0.90992,-0.2801,0.93102,0.22325,-0.36667,-0.12935,zero
1,-1.6925,1.0384,-0.85937,0.87005,-0.43597,0.12152,-0.0074062,zero
1,-1.5286,1.0404,-1.1937,0.96365,-0.35041,0.30982,-0.20099,zero
1,-1.1988,0.31371,-0.41155,0.25344,0.30937,-0.16617,0.0065156,zero
1,-1.6659,1.7806,-2.2042,1.6387,-1.0505,0.63447,-0.093782,zero
1,-0.28096,-0.5631,-0.81172,0.30264,0.2629,0.508,-0.29097,zero
1,-0.74652,-0.42543,-0.035301,0.41826,-0.32594,0.31281,-0.092819,zero
1,-1.1906,0.13211,-0.63274,1.0484,-0.087918,-0.056851,-0.1769,zero
1,-1.8578,0.87818,0.302,0.04766,-1.2382,1.1974,-0.29097,zero
1,-1.8616,1.0223,-0.21664,0.78191,-1.4791,0.88906,-0.094151,zero
1,-1.5519,0.44554,0.097278,0.62389,-1.2161,0.61769,0.035488,zero
1,-2.1605,1.3975,0.055015,0.20852,-1.4618,1.4034,-0.41082,zero
1,-0.62968,-0.34347,-0.16163,0.62101,-0.26184,0.036775,-0.059875,zero
1,-1.2792,0.48923,-0.21338,0.56593,-0.67777,0.30583,-0.026555,zero
1,-1.5647,0.8525,-0.80151,0.70661,-0.306,0.17361,-0.045495,zero
1,-1.9218,1.713,-1.4852,1.3191,-0.89993,0.1182,0.17556,zero
1,-2.4068,2.5088,-1.7569,1.3345,-1.2054,0.68732,-0.094493,zero
1,-1.7909,1.0917,-0.42086,0.7172,-0.89826,0.20021,0.22966,zero
1,-1.0043,0.1361,-0.70078,0.62838,-0.18549,0.24798,-0.079287,zero
1,-0.65874,0.36959,-1.0362,0.68279,-0.32459,0.27611,-0.17564,zero
1,-1.1419,0.17051,-0.50839,0.79249,-0.33283,0.091933,-0.020062,zero
1,-1.5599,0.54243,-0.11997,0.58068,-0.71225,0.30801,0.0051082,zero
1,-1.5775,0.9034,-0.8348,0.92521,-0.54338,0.10839,0.066589,zero
1,-1.5608,0.97153,-0.95981,1.0298,-0.62631,0.072413,0.12487,zero
1,-1.754,1.056,-0.68773,0.9236,-0.7464,0.22846,0.024691,zero
1,-1.7439,1.814,-1.8705,1.379,-0.5858,0.026485,0.098624,zero
1,-2.3051,2.714,-2.1568,1.2,-0.24797,-0.28094,0.21083,zero
